Group;Group_Simple;Order;Common_Name;Dominant_Frequency;Log_Dominant_Frequency;Scientific_Name;Scientific_Name_(Replacement_Species);Frequency;Log_Frequency;Weight;Log_Weight;Environement;Mastication;Congregatory;Group_Size;Log_Group_Size;Chewing_Rate;Log_Chewing_Rate;Ref
Mammalia;Mammalia;Primates;Chimpanzee;1033.59375;3.014349875;Pan troglodytes;Pan troglodytes;1.90371655;0.27960229;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;1679.589844;3.22520324;Pan troglodytes;Pan troglodytes;2.34375;0.36991129;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;2.34375;0.36991129;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;2.26391327;0.35485979;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;1.97085097;0.29465379;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;2.98725147;0.47527178;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;2.78720418;0.44516878;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;3.09259667;0.49032328;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;1.44274736;0.15919029;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;2.98725147;0.47527178;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;1.30027673;0.11403579;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;1.05615289;0.02372679;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;1.65728152;0.21939629;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;1.54629833;0.18929329;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Primates;Chimpanzee;;;Pan troglodytes;Pan troglodytes;2.34375;0.36991129;45;1.65321251;Semi-Closed;Yes;Yes;35;1.544068044;0.26760624;-0.572503764;
Mammalia;Mammalia;Eulipotyphla;Common Shrew;10422.07031;4.017953999;Sorex araneus;Sorex araneus;10.0478762;1.00207428;0.00975;-2.01099538;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Eulipotyphla;Common Shrew;8268.75;3.917439862;Sorex araneus;Sorex araneus;10.0478762;1.00207428;0.00975;-2.01099538;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Eulipotyphla;Common Shrew;10508.20313;4.021528459;Sorex araneus;Sorex araneus;10.0478762;1.00207428;0.00975;-2.01099538;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Eulipotyphla;Common Shrew;10077.53906;4.00335449;Sorex araneus;Sorex araneus;9.70560866;0.98702278;0.00975;-2.01099538;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Eulipotyphla;Common Shrew;9388.476563;3.972595126;Sorex araneus;Sorex araneus;9.375;0.97197128;0.00975;-2.01099538;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Scadentia;Common Threesrew;2777.783203;3.443698347;Tupaia glis;Tupaiabelangeri;3.94170195;0.59568378;0.14;-0.85387196;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Scadentia;Common Threesrew;2433.251953;3.386187081;Tupaia glis;Tupaiabelangeri;3.5524607;0.55052928;0.14;-0.85387196;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Scadentia;Common Threesrew;2454.785156;3.390013488;Tupaia glis;Tupaiabelangeri;3.5524607;0.55052928;0.14;-0.85387196;Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Carnivora;Dog;409.1308594;2.611862238;Canis lupus familiaris;Canis lupus familiaris;1.44274736;0.15919029;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;452.1972656;2.655327932;Canis lupus familiaris;Canis lupus familiaris;1.39360209;0.14413879;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;495.2636719;2.694836473;Canis lupus familiaris;Canis lupus familiaris;1.34613089;0.12908729;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;559.8632813;2.748081985;Canis lupus familiaris;Canis lupus familiaris;1.49362574;0.17424179;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;818.2617188;2.912892234;Canis lupus familiaris;Canis lupus familiaris;1.60082843;0.20434479;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;1.65728152;0.21939629;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;0.29296875;-0.5331787;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;0.82864076;-0.08163371;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;0.37340643;-0.4278182;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;1.49362574;0.17424179;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;2.78720418;0.44516878;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;3.5524607;0.55052928;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;2.42640217;0.38496279;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Carnivora;Dog;;;Canis lupus familiaris;Canis lupus familiaris;3.5524607;0.55052928;20;1.30103;Open;Yes;Yes;03.juin;0.556302501;3.164556962;0.500312917;American veterinary medical association
Mammalia;Mammalia;Perissodactyla;Domestic Horse;527.5634766;2.722274722;Equus ferus caballus;Equus caballus;1.65728152;0.21939629;250;2.39794001;Open;Yes;Yes;13.mai;1.130333768;1.27388535;0.105130343;ÿKrueger. K.. Flauger. B.. Farmer. K.. & Hemelrijk. C. (2014). Movement initiation in groups of feral horses. Behavioural Process.. 103. 91?101.
Mammalia;Mammalia;Perissodactyla;Domestic Horse;516.796875;2.713319879;Equus ferus caballus;Equus caballus;1.05615289;0.02372679;250;2.39794001;Open;Yes;Yes;13.mai;1.130333768;1.27388535;0.105130343;ÿKrueger. K.. Flauger. B.. Farmer. K.. & Hemelrijk. C. (2014). Movement initiation in groups of feral horses. Behavioural Process.. 103. 91?101.
Mammalia;Mammalia;Perissodactyla;Domestic Horse;1561.157227;3.193446644;Equus ferus caballus;Equus caballus;0.29063312;-0.5366549;250;2.39794001;Open;Yes;Yes;13.mai;1.130333768;1.27388535;0.105130343;ÿKrueger. K.. Flauger. B.. Farmer. K.. & Hemelrijk. C. (2014). Movement initiation in groups of feral horses. Behavioural Process.. 103. 91?101.
Mammalia;Mammalia;Perissodactyla;Domestic Horse;2444.018555;3.388104499;Equus ferus caballus;Equus caballus;1.49362574;0.17424179;250;2.39794001;Open;Yes;Yes;13.mai;1.130333768;1.27388535;0.105130343;ÿKrueger. K.. Flauger. B.. Farmer. K.. & Hemelrijk. C. (2014). Movement initiation in groups of feral horses. Behavioural Process.. 103. 91?101.
Mammalia;Mammalia;Perissodactyla;Domestic Horse;2110.253906;3.324334713;Equus ferus caballus;Equus caballus;7.88340389;0.89671378;250;2.39794001;Open;Yes;Yes;13.mai;1.130333768;1.27388535;0.105130343;ÿKrueger. K.. Flauger. B.. Farmer. K.. & Hemelrijk. C. (2014). Movement initiation in groups of feral horses. Behavioural Process.. 103. 91?101.
Mammalia;Mammalia;Artiodactyla;Domestic Pig;495.2636719;2.694836473;Sus scrofa domesticus;Sus scrofa domesticus;1.21320108;0.08393279;220;2.34242268;Open;Yes;Yes;9;0.954242509;;;"lgers. Bo; Uvn„s-Moberg. Kerstin (1 June 2007). ""Maternal behavior in pigs"".ÿHormones and Behavior. Reproductive Behavior in Farm and Laboratory Animals11th Annual Meeting of the Society for Behavioral Neuroendocrinology.ÿ52ÿ(1): 78?85.ÿdoi:10.1016/j.yhbeh.2007.03.022.ÿPMIDÿ17482189.ÿS2CIDÿ9742677."
Mammalia;Mammalia;Artiodactyla;Domestic Pig;473.7304688;2.675531318;Sus scrofa domesticus;Sus scrofa domesticus;2.98725147;0.47527178;220;2.34242268;Open;Yes;Yes;9;0.954242509;;;"lgers. Bo; Uvn„s-Moberg. Kerstin (1 June 2007). ""Maternal behavior in pigs"".ÿHormones and Behavior. Reproductive Behavior in Farm and Laboratory Animals11th Annual Meeting of the Society for Behavioral Neuroendocrinology.ÿ52ÿ(1): 78?85.ÿdoi:10.1016/j.yhbeh.2007.03.022.ÿPMIDÿ17482189.ÿS2CIDÿ9742677."
Mammalia;Mammalia;Artiodactyla;Domestic Pig;430.6640625;2.634138633;Sus scrofa domesticus;Sus scrofa domesticus;2.69226177;0.43011728;220;2.34242268;Open;Yes;Yes;9;0.954242509;;;"lgers. Bo; Uvn„s-Moberg. Kerstin (1 June 2007). ""Maternal behavior in pigs"".ÿHormones and Behavior. Reproductive Behavior in Farm and Laboratory Animals11th Annual Meeting of the Society for Behavioral Neuroendocrinology.ÿ52ÿ(1): 78?85.ÿdoi:10.1016/j.yhbeh.2007.03.022.ÿPMIDÿ17482189.ÿS2CIDÿ9742677."
Mammalia;Mammalia;Artiodactyla;Domestic Pig;645.9960938;2.810229892;Sus scrofa domesticus;Sus scrofa domesticus;1.44274736;0.15919029;220;2.34242268;Open;Yes;Yes;9;0.954242509;;;"lgers. Bo; Uvn„s-Moberg. Kerstin (1 June 2007). ""Maternal behavior in pigs"".ÿHormones and Behavior. Reproductive Behavior in Farm and Laboratory Animals11th Annual Meeting of the Society for Behavioral Neuroendocrinology.ÿ52ÿ(1): 78?85.ÿdoi:10.1016/j.yhbeh.2007.03.022.ÿPMIDÿ17482189.ÿS2CIDÿ9742677."
Mammalia;Mammalia;Artiodactyla;Domestic Pig;301.4648438;2.479236673;Sus scrofa domesticus;Sus scrofa domesticus;2.04035288;0.30970529;220;2.34242268;Open;Yes;Yes;9;0.954242509;;;"lgers. Bo; Uvn„s-Moberg. Kerstin (1 June 2007). ""Maternal behavior in pigs"".ÿHormones and Behavior. Reproductive Behavior in Farm and Laboratory Animals11th Annual Meeting of the Society for Behavioral Neuroendocrinology.ÿ52ÿ(1): 78?85.ÿdoi:10.1016/j.yhbeh.2007.03.022.ÿPMIDÿ17482189.ÿS2CIDÿ9742677."
Mammalia;Mammalia;Artiodactyla;European Roe;1055.126953;3.023304717;Capreolus capreolus;Cervus elaphus;1.97085097;0.29465379;22.mai;1.35218252;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Artiodactyla;European Roe;2304.052734;3.362492415;Capreolus capreolus;Cervus elaphus;2.34375;0.36991129;22.mai;1.35218252;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Artiodactyla;European Roe;1291.992188;3.111259888;Capreolus capreolus;Cervus elaphus;2.51196905;0.40001429;22.mai;1.35218252;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Artiodactyla;European Roe;1421.191406;3.152652573;Capreolus capreolus;Cervus elaphus;3.09259667;0.49032328;22.mai;1.35218252;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Artiodactyla;European Roe;1205.859375;3.081296664;Capreolus capreolus;Cervus elaphus;1.97085097;0.29465379;22.mai;1.35218252;Semi-Closed;Yes;No;2;0.301029996;;;
Mammalia;Mammalia;Rodentia;Guinea Pig;2304.052734;3.362492415;Cavia porcellus;Cavia porcellus;1.90371655;0.27960229;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;1851.855469;3.267607088;Cavia porcellus;Cavia porcellus;2.51196905;0.40001429;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;3014.648438;3.479236673;Cavia porcellus;Cavia porcellus;3.09259667;0.49032328;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;2174.853516;3.337430011;Cavia porcellus;Cavia porcellus;2.04035288;0.30970529;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;2583.984375;3.412289883;Cavia porcellus;Cavia porcellus;2.69226177;0.43011728;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;;;Cavia porcellus;Cavia porcellus;2.98725147;0.47527178;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;;;Cavia porcellus;Cavia porcellus;2.88549472;0.46022028;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;;;Cavia porcellus;Cavia porcellus;2.98725147;0.47527178;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;;;Cavia porcellus;Cavia porcellus;3.09259667;0.49032328;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Rodentia;Guinea Pig;;;Cavia porcellus;Cavia porcellus;3.20165685;0.50537478;0.645;-0.19044029;Open;Yes;Yes;3;0.477121255;6.172839506;0.790484985;
Mammalia;Mammalia;Primates;Hamadryas Baboon;516.796875;2.713319879;Papio hamadryas;Papio hamadryas;2.26391327;0.35485979;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;559.8632813;2.748081985;Papio hamadryas;Papio hamadryas;3.09259667;0.49032328;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;387.5976563;2.588381142;Papio hamadryas;Papio hamadryas;3.80743311;0.58063228;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;495.2636719;2.694836473;Papio hamadryas;Papio hamadryas;1.60082843;0.20434479;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;452.1972656;2.655327932;Papio hamadryas;Papio hamadryas;2.51196905;0.40001429;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;3.09259667;0.49032328;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;3.09259667;0.49032328;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;3.67773796;0.56558078;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.69226177;0.43011728;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.51196905;0.40001429;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.60055345;0.41506578;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.98725147;0.47527178;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.51196905;0.40001429;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.98725147;0.47527178;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;3.5524607;0.55052928;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;3.5524607;0.55052928;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.171875;0.06888129;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.44274736;0.15919029;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.90371655;0.27960229;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.71572543;0.23444779;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.49362574;0.17424179;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.83886898;0.26455079;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.18679607;0.33980829;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.90371655;0.27960229;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.04035288;0.30970529;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;2.42640217;0.38496279;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
Mammalia;Mammalia;Primates;Hamadryas Baboon;;;Papio hamadryas;Papio hamadryas;1.54629833;0.18929329;15.juil;1.19589965;Semi-Closed;Yes;Yes;13;1.113943352;;;Colmenares. Fernando & Esteban. Marta & Zaragoza. F‚lix. (2006). One-male units and clans in a colony of hamadryas baboons (Papio hamadryas hamadryas): Effect of male number and clan cohesion on feeding success. American journal of primatology. 68. 21-37. 10.1002/ajp.20204. 
